Job ID,Job Title Index,Job Title,Company Name,Company Location,Country
p_bbde70c9b30c90c1,1,Data Analyst #SGUnitedTraineeships #SGUP,WEGO PTE. LTD.,Bukit Merah,1
p_d75819ec525cf708,1,Senior Solutions Analyst,AIA Group,Singapore,1
p_696243a57e2dbdcc,1,Business Analysts #SGUnitedJobs,People's Association,Singapore,1
p_5f3aaadb9031b0aa,1,"Senior Executive, Clinical Care Pathway",Parkway Health,Singapore,1
p_3c66735ec4af0c5a,1,Data Science Analyst,Collabera,Singapore,1
p_489649dffdf1e420,1,"Laboratory Analyst, Chemistry #SGUnitedTraineeships",WEST PHARMACEUTICAL SERVICES SINGAPORE PTE LTD,Singapore,1
p_0d633240f084b22d,1,EnSOC Intern,Ensign InfoSecurity,Kallang,1
p_9781589ca1cd5f9f,1,Research Analyst,Direct Search Asia,Singapore,1
p_c61205192f84b941,1,Business Analyst,Manpower,Singapore,1
p_6fd0bbd1af3b1210,1,Research Analyst,JANUS HENDERSON INVESTORS (SINGAPORE) LIMITED,Outram,1
p_a7caf2129df396df,1,CIB Technology - Singapore - 2021 ReEntry Program - Sales &...,"JPMorgan Chase Bank, N.A.",Singapore,1
p_9674da100d91948d,1,Early Career,Catena Technologies,Singapore,1
p_86fd296657b3e0b6,1,Finance Data Analyst,Techcom Solutions Pte Ltd,Singapore,1
p_bb5e9d158e3b46ca,1,ASEAN Finance Analyst,RECKITT BENCKISER (SINGAPORE) PTE LTD,Outram,1
p_27f65e0540cb4141,1,Informatica Analyst,Xchanging Malaysia Sdn Bhd,Singapore,1
p_4128ab902bb32072,1,Regional Business Analyst,Ninja Van,Singapore,1
p_d3a12b697bd52ccc,1,Wealth Management - Controls Management Organization - Quali...,"JPMorgan Chase Bank, N.A.",Singapore,1
p_0b9924c28d04cd11,1,Apprentice - Procurement Analyst,Dell Technologies,Singapore,1
p_a96d8940e9eedf74,1,"#SGUnitedTraineeships - Analyst, Business & Corporate Bankin...",HL BANK,Tanjong Pagar,1
p_0a8c5c51b398bbdb,1,Analyst - Global Macro Markets,TUDOR CAPITAL SINGAPORE PTE. LTD.,Outram,1
p_8b7746c2d170c913,1,Network Support Analyst,NTT DATA SERVICES SINGAPORE PTE. LTD.,Singapore,1
p_aeae9d2eeb290fd4,1,Business Analyst (Medical Devices Industry),NTT Singapore Digital Talent Services Pte. Ltd,Singapore,1
p_426516e3d403272d,1,"Partner, Data Analytics",Leap29,Singapore,1
p_b80fd31c2901c5e0,1,Research Analyst,RIMM SUSTAINABILITY PTE. LTD.,Outram,1
p_c18a2603c43dd17d,1,Treasury – Functional Quality Assurance Analyst (Intermediat...,CrÃ©dit Agricole Corporate and Investment Bank,Singapore,1
p_03bb2d36c926bb12,1,Finance Analyst - FMCG Company,Page Personnel,Singapore,1
p_8c4f204b1a0a51ec,1,CRM Business Analyst,OCBC Bank,Singapore,1
p_322c3e40855110d7,1,Analyst,CANALYS PTE. LTD.,Outram,1
p_bae1879e6a3b7b25,1,Inside Sales Representative,Imperva,Singapore,1
p_4a3ea09e0843bfa9,1,"Portfolio Analyst (10-month contract) ,Office of Investment(...",SINGAPORE MANAGEMENT UNIVERSITY,Bugis,1
p_016036158fe2e2ba,1,Digital Business Analyst - Testing,Government Technology Agency,Singapore,1
p_7f116d0ab1f7c57a,1,"Operations, Regulatory & Control Operations - Position Regul...",Goldman Sachs,Singapore,1
p_682371ec2ea89535,1,IT Risk Analyst,Sciente Consulting Pte. Ltd.,Singapore,1
p_6553165008f31ebb,1,Analyst – Real Estate Investments & Acquisitions,Chris Consulting Pte Ltd,Singapore,1
p_eab53a34a17adba4,1,Informatica Developer,Accenture,Central Singapore,1
p_2b068be5ea83fbac,1,"Commercial Manager, Greater China Region",PLATTS,Singapore,1
p_69f033f923e0762d,1,Business Analyst – Cost allocation,eTeam Workforce Pte Ltd,Singapore,1
p_2de3c76e53ed6138,1,SGUP - Asset Management,UOB Asset Management Ltd,Singapore,1
p_e9233dec1403d4fe,1,Budget Analyst #SGUnitedTraineeships #PublicService,Building and Construction Authority,Jurong Island,1
p_1345f4798148fc85,1,"Lead/SenSystems Analyst, Software Engineering",M1 Limited,Jurong,1
p_92134f7e93a18928,1,Client Services Analyst,IQVIA,Singapore,1
p_1f27596ab4d01242,1,"VP, Threat Content Developer",United Overseas Bank Limited,Queenstown,1
p_27277866c80c3cf0,1,Senior Analyst - System Controls and Oversight,DFS Group,Singapore,1
p_8d0d00406f5155f8,1,Search Engine Optimization Analyst,Bruker,Singapore,1
p_8ab4148643170ff4,1,"Senior Associate, Digital Marketing Analyst [Digital Experie...",WORKFORCE SINGAPORE AGENCY,Geylang,1
p_b515c0ce74b39ac7,1,Collateral Support Analyst,THE BANK OF NEW YORK MELLON,Outram,1
p_fe95a969892ed47b,1,Regional Resource Development Private Funding Analyst,World Vision International,Singapore,1
p_eee0d3b75aa88565,1,Credit Analyst (Singapore),Snaphunt Pte Ltd,Singapore,1
p_b2c54eb5e4fb2dea,1,Senior Security Analyst,Snaphunt Pte Ltd,Singapore,1
p_b0d18427a96d0ffd,1,Order Fulfilment Analyst,Apple,Singapore,1
p_48b464c81d48c147,1,Senior Investment Risk Analyst - Fixed Income,Franklin Templeton Investments,Singapore,1
p_baf65a8f0261c27f,1,Trading Analyst,PAVILION ENERGY PTE. LTD.,Outram,1
p_f3839a8ed7bd17e1,1,Junior Systems Consultant (Project Deployment),BAE Systems Applied Intelligence,Singapore,1
p_edcfd817f68778d7,1,Chief Risk Office - Quantitative Development Application Ana...,Deutsche Bank,Singapore,1
p_61f0430d1c364278,1,SOC Analyst,Eames Consulting,Singapore,1
p_c0445da1faf4a150,1,Research Analyst Trainee (SRP-Technology & Central) #SGUnite...,Ministry of Finance,City Hall,1
p_3b0f72337911d69e,1,"Senior/IT Business Analyst, Student Management Systems",Singapore Institute of Management,Singapore,1
p_36ace8bd76fffd73,1,System Analyst (Business Intelligence),Wsh experts Pte Ltd,Singapore,1
p_4827e285d8fc09f5,1,BUSINESS DATA ANALYST,Protemps Employment Services Pte Ltd,Singapore,1
p_ef453fed78c2c985,1,Commercial Analyst Executive,Octopus Group,Ubi,1
p_591616cba62366cf,1,Business Analyst - Growth & Operations (1 Year Contract),IRON MOUNTAIN SINGAPORE PTE. LTD.,Outram,1
p_08689b7b931fbcdc,1,"Integrity Program Manager, People Operations",Google,Singapore,1
p_4b1ee4d525a83194,1,Strategy & Operations Associate,B Capital Group Careers,Singapore,1
p_3062b6b112ffb399,1,Process Analyst,Manpower,Singapore,1
p_e17c7811072da43c,1,Finance/Accounting Rotation Program,Micron,Singapore,1
p_ec833626dac379e2,1,Portfolio Analyst role (Logistics Core Fund – Portfolio Mana...,Tri-Cap Consulting Pte Ltd,Singapore,1
p_6eb5e0f67dd8655e,1,System Analyst (Coldfusion),INFOCOM TECHNOLOGY PTE. LTD.,Singapore,1
p_14c1ff4945745dc6,1,Cybersecurity Analyst/Consultant/Manager,RAJAH & TANN TECHNOLOGIES PTE. LTD.,Outram,1
p_9e495f10195ecad1,1,"Business Process Analyst, Indirect Tax Determination",Microsoft,Singapore,1
p_3baf1da11ededdf8,1,Manager - International Marketplace,GO-JEK,Singapore,1
p_eabeaa17627e171b,1,Junior Portfolio Manager - Metal & Mining,Corecam Pte Ltd,Singapore,1
p_4ecca3987ee687e1,1,Operations Analyst Executive,MONEYSMART SINGAPORE PTE. LTD.,Tiong Bahru Estate,1
p_925b7d2cd83ea3cd,1,Investment / Technical Analyst for a Single Family Office,ST. CLAIR PTE. LTD.,Bukit Timah,1
p_54e3d216352e4d05,1,Business Analyst,nSearch Global Pte Ltd,Singapore,1
p_40ee6aa0e267669d,1,IT Financial Analyst (1 year contract),Abbott Laboratories,Central Singapore,1
p_9622edca87c7983f,1,"Assistant Vice President / Vice President, Information Secur...",Bank of America,Singapore,1
p_ef6764c1de6da7f1,1,CARE Content & CX Strategist,RB,Singapore,1
p_a558e6458eb97a1e,1,Sales Operations Analyst (Healthcare MNC),Kerry Consulting Pte Ltd,Singapore,1
p_40b02afe0948a6fd,1,Business Product Analyst,SALT TALENT SEARCH PTE. LTD.,Outram,1
p_92f19c163cc7bd19,1,Business Process Analyst - Business operations,Allianz Insurance Singapore Pte. Ltd.,Singapore,1
p_29bfcc790687f2e2,1,Software Developer Intern,DRW,Singapore,1
p_f8ae69a07df65567,1,Senior Product Analyst,Snaphunt Pte Ltd,Singapore,1
p_1bb71819073a43e1,1,Buyer/Planner 3,KLA-Tencor,Singapore,1
p_f2bbaf82d600fc55,1,"Business Process & Controls Analyst, Compliance",Sea Limited,Singapore,1
p_e38d681443943cfc,1,System Analyst,Visa,Singapore,1
p_a1975381631616df,1,Senior Business Analyst,Titansoft Pte Ltd,Central Singapore,1
p_6ac101cd9feaed64,1,"VP / AVP, Business Analytics Analyst (Ecosystem), Consumer B...",DBS Bank,Singapore,1
p_7a2e5c151deff613,1,Business Analyst (Banking),Sciente Consulting Pte. Ltd,Singapore,1
p_d5286da8595363b4,1,Trading Control Analyst,REPSOL TRADING SINGAPORE PTE. LTD.,Outram,1
p_877c9333163998d8,1,Business Analyst,BARTEC PTE LTD,Choa Chu Kang,1
p_a25631f86b3c3a34,1,System Analyst (6 months),RECRUIT HAUS PTE. LTD.,Singapore,1
p_0c50264510210d20,1,Head of Enterprise Data Governance,PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMIT...,Outram,1
p_c10f425d759664d3,1,Flight Sense Operations and Data Analyst,TECHNOPALS PTE. LTD.,Jurong Island,1
p_122ee557bcc918ce,1,IPB Business Analytics Analyst,Citi,Central Singapore,1
p_25158fb3f7298096,1,Contract Financial Analyst,Worldline IT And Payment Services Singapore Pte. L...,Singapore,1
p_f56521da6ea743ba,1,Senior/Actuarial Analyst - Life and Health Valuation & Plann...,Munich RE,Singapore,1
p_6946fc0f2538fe91,1,Client & Business Development Analyst,THREE FINS PTE. LTD.,Outram,1
p_ace4cf002185d568,1,System Analyst / Production Support (AS/400),NTT Singapore Digital Talent Services Pte. Ltd,Singapore,1
p_ee69ad119ddbc55c,1,Platform Specialist (Manager),Aviva,Singapore,1
p_6f5023fdf6fefa96,1,Digital Business Analyst - Service Design / Design Thinking,Government Technology Agency,Singapore,1
p_98fec5dec0be980a,1,Security Operation Centre Analyst (SOC),TOTAL EBIZ SOLUTIONS PTE. LTD.,Geylang,1
p_9f94931459d94fb7,1,Principal Sales Engineer - Singapore,Imperva,Singapore,1
p_2c3eba7a22200605,1,Senior Sales Operations Analyst,SailPoint,Singapore,1
p_99145f2d1676f3bc,1,Regional Finance Analyst,GMP Group,Singapore,1
p_4c52a77cb2a891ce,1,Senior Network Support Analyst - Information Technology,Allen & Overy,Singapore,1
p_46e0697d902308ac,1,Senior Data Analyst,PAN-UNITED CORPORATION LTD.,Singapore,1
p_6253d1085bcc06db,1,Big Data Administrator,ANTAES ASIA PTE. LTD.,Singapore,1
p_862c8f5d4aea910a,1,Data Analytics Manager– Internal Audit,Charterhouse Pte Ltd,Singapore,1
p_dd84e3e811f12ddd,1,Senior Sales Operations Analyst,Argus Media,Singapore,1
p_c8ec7eeabd989b1f,1,Senior China Economist,CRU International,Singapore,1
p_3d945e3ca6fb0395,2,Data Scientist,100x Group,Singapore,1
p_1afde19ae3bd7fa4,2,Scientist - Biomarker Discovery,Acumen Research Laboratories (ARL),Singapore,1
p_8a2f8e94e7026b06,2,Data Scientist,Hewlett Packard Enterprise,Central Singapore,1
p_62dfb942ef039110,2,Data Scientist,Facebook,Singapore,1
p_1af61c9de02fbed6,2,"Data Scientist, Data Trust Services",PwC,Singapore,1
p_5bcd4d86997ec7be,2,Data Scientist,LYNX ANALYTICS PTE. LTD.,Clementi,1
p_02a5a550b6748820,2,Data Scientist,Aryan Solutions Pte Ltd,Singapore,1
p_b7e48b1402cb01cb,2,Staff Data Scientist,Illumina,Woodlands,1
p_97335fa464fde488,2,Data Scientist,Tookitaki,Singapore,1
p_8192ca5107eb89fd,2,Data Scientist - Consumer Product,Twitter,Singapore,1
p_eef8acf212975854,2,Data Scientist (Analytics),GRABTAXI HOLDINGS PTE. LTD.,Outram,1
p_e3bbdb5c714beece,2,Data Scientist - In-App Service,Shopee,Singapore,1
p_009a26596e1ec097,2,Data Scientist (Search),Ahrefs,Singapore,1
p_7618c1944954e784,2,Apprentiice - Data Scientist,Dell Technologies,Singapore,1
p_aefb221b9f19763c,2,Data Scientist (Quantitative Strategy),GVT Government Technology Agency (GovTech),Singapore,1
p_cd0eef429fb8216d,2,Data Scientist (Platform Services)-2021 Start,Bytedance,Singapore,1
p_9c0eba7329ac7ed9,2,Data Scientist,Techcom Solutions Pte Ltd,Singapore,1
p_8005e2fa63b1e754,2,Data Scientist,Experis Singapore,Singapore,1
p_637bad069a93821f,2,Data Scientist – IP Analytics,Applied Materials South East Asia Pte Ltd,Singapore,1
p_679faa3a7c25aa24,2,Data Scientist,SHOPEE SINGAPORE PRIVATE LIMITED,Clementi,1
p_f3758180b56f4416,2,Data Scientist,Toluna,Singapore,1
p_32f8fc26d0e67517,2,Senior CyberSecurity Data Scientist,Ensign InfoSecurity,Kallang,1
p_69a7701dfb470cfa,2,Senior Data Scientist (Analytics),Grab Taxi,Singapore,1
p_1d435fc92952547e,2,Associate Scientist,Merck KGaA,Singapore,1
p_30a42afafa477605,2,Senior Data Scientist,SHOPEE SINGAPORE PRIVATE LIMITED,Clementi,1
p_ded230270f92e962,2,Data Scientist - ML/Automation,Volt,Singapore,1
p_1aa2d9f57b8d325b,2,Tech- Data Scientist & Client Integration Associate,Exiger,Singapore,1
p_b640e6bfd16d9394,2,Data Scientist ( International Group),Singtel,Singapore,1
p_b2ea3774cde76f94,2,Head of Data Science,Dyson,Singapore,1
p_f8bfe27ec2661a1e,2,Data Scientist,SINGAPORE TELECOMMUNICATIONS LIMITED,Orchard,1
p_e6e194933c90436d,2,Data Scientist,Qontak,Singapore,1
p_47625fdbc75f5fd4,2,Senior Data Scientist,CDG ZIG PTE. LTD.,Clementi,1
p_4c3faa4b79e275b2,2,Medical Data Scientist,Lucence Diagnostics Pte Ltd,Singapore,1
p_f1d070aefaab028b,2,"Data Analyst, GFSA (Lending)",Grab Taxi,Singapore,1
p_6b9dc0d7ad5a3814,2,Process Scientist - Viral Clearance,SIGMA-ALDRICH PTE. LTD.,Clementi,1
p_1a6e3c62e4f8116a,2,"Sr. Data Scientist, Data Science",Thermo Fisher Scientific,Singapore,1
p_408e8f45d85ad85a,2,IoT Data Scientist,FRG Technology Consulting,Singapore,1
p_e20928d981d94ba6,2,Computer Assisted Pronunciation Training Scientist,Bytedance,Singapore,1
p_6a404926793d9d22,2,Senior Data Scientist,Ambition Group Singapore Pte Ltd,Singapore,1
p_6094d4ad8094805a,2,Data Scientist,FRG Technology Consulting,Singapore,1
p_18c5f9f993f68160,2,"Manager / Senior Officer, Data Scientist",United Overseas Bank Limited,Singapore,1
p_9f5a25d11ece5f4b,2,"Global Consumer Analytics Program, 2021 Summer Associate, Si...",Citi,Central Singapore,1
p_e332e16bb273f510,2,Data Scientist #SGUnitedTraineeships #SGUP,THOME SHIP MANAGEMENT PTE. LTD,Outram,1
p_1a0e2e52b8f0d3ba,2,"Staff Scientist, Assay Development",Thermo Fisher Scientific,Singapore,1
p_ba32fb6755416f67,2,College Intern- Data Science,HP,Singapore,1
p_7f655a33a522a4e2,2,"Vice President, Head of Data Science, Asia Pacific",Visa,Singapore,1
p_e5a08d84108ea4a7,2,Research Scientist,Singapore Management University,Singapore,1
p_057cf85bab09fd76,2,Data Scientist,Applied Materials Inc.,Singapore,1
p_395aefaea9cddcd9,2,Process Scientist,Merck KGaA,Singapore,1
p_89271b997b1e5342,2,"Scientist II, Molecular Biology - 2 year contract",Thermo Fisher Scientific,Singapore,1
p_2096252ba2e89926,2,Research Scientist in Artificial Intelligence Education Cent...,Nanyang Technological University,Singapore,1
p_b49420088883ae5f,2,Lead Data Scientist,Snaphunt Pte Ltd,Singapore,1
p_492b42c2067202ad,2,"Associate Scientist/ Scientist, Product Research, Skin Care",Procter & Gamble,Singapore,1
p_d2164cd08f67a8f2,2,Data Scientist (9 Months) #SGUP,AXA Singapore,Singapore,1
p_8d635ce1e3e2ae22,2,LAB ASSISTANT,PPD,Singapore,1
p_060b0430244d422b,2,Scientist R&D,Cardinal Health,Singapore,1
p_cea468da7055f3c2,2,"Sr. Scientist, Assay V&V",Thermo Fisher Scientific,Singapore,1
p_77fff846fc33489a,2,Data Scientist,Rapsys Technologies Pte Ltd,Singapore,1
p_b2c675bf968e0eb4,2,Data Scientist (Machine Learning),LOMOTIF PRIVATE LIMITED,Little India,1
p_b10136369f4d905c,2,Data Scientist (9 Months),AXA Group Operations Malaysia Sdn Bhd,Singapore,1
p_9a2f4fda66d9592e,2,Associate Scientist - Viral Clearance,Merck KGaA,Singapore,1
p_418bdd036e5f0734,2,Data Scientist,UNISOFT INFOTECH PTE LTD,Geylang,1
p_b2dc8dd858c397c4,2,Principal Engineering Research Scientist,PFIZER ASIA MANUFACTURING PTE. LTD.,Singapore,1
p_23819b5630503826,2,Scientist,Covance,Singapore,1
p_4fe04014be6ed178,2,Speech Recognition Scientist,Bytedance,Singapore,1
p_70ef662aeca4380d,2,Data Scientist,WECHAIN FINTECH PTE. LTD.,Singapore,1
p_3229ec544978bf39,2,Chief Data Scientist,Ericsson,Singapore,1
p_0f79621ae6f725e0,2,Bioinformatics Support Scientist,Illumina,Singapore,1
p_489032a4274d334e,2,Senior/Lead Data Scientist,ZALORA SOUTH EAST ASIA PTE. LTD.,Bugis,1
p_dba43d62c6653128,2,Research Scientist Intern (Speech & Audio)-PhD-2021,Bytedance,Singapore,1
p_96157d274eb9e14f,2,"Field Application Scientist, Biosciences, SEA",Thermo Fisher Scientific,Singapore,1
p_c17b9fbe8a954846,2,Data Scientist,AXINAN PTE. LTD.,Outram,1
p_6b1296cd272c192a,2,Data Scientist (Quantitative Strategy),Government Technology Agency,Singapore,1
p_bab72d537334ee1f,2,"Scientist II, Molecular Biology",Thermo Fisher Scientific,Singapore,1
p_7db517abc01198e5,2,"AVP, Senior Data Scientist, CBG Business Analytics, Consumer...",DBS Bank,Singapore,1
p_91b17dd56b460e58,2,Data Scientist,XYPHER PTE. LTD.,Geylang,1
p_2473d5cdeaa96344,2,データサイエンテ〠スト/ Data Scientist,PERSOL Singapore,Singapore,1
p_4ffa01c88300034b,2,Data Scientist (Biomarkers),MIRXES LAB PTE. LTD.,Clementi,1
p_5f2f8b1850518b3f,2,Data Scientist cum Analyst,Career Edge Asia Pte Ltd,Singapore,1
p_99306effb55ad310,2,"RNA Scientist (Preclinical R&D/Drug Discovery), Nanjing, Chi...",Ambition Group Singapore Pte Ltd,Singapore,1
p_12d1e3622d4596aa,2,Senior Data Scientist / Team Lead,ResMed,Singapore,1
p_f3fc8ab00dd63180,2,Research Scientist (Speech & Audio)-PhD-2021 Start,Bytedance,Singapore,1
p_ac7af0ec577a526a,2,Data Scientist,ENVIRODYNAMICS SOLUTIONS PTE. LTD.,Jurong Island,1
p_497e38f9f873358a,2,Data Scientist,CHARLES & KEITH (SINGAPORE) PTE. LTD.,Hougang,1
p_c443d274cf860f91,2,Data Scientist,QUINCUS PTE. LTD.,Outram,1
p_70a69df365235b12,2,Data Scientist,UCARE.IO PTE. LTD.,Orchard,1
p_5ee631c68ff85581,2,Senior Research Scientist in Artificial Intelligence Educati...,Nanyang Technological University,Singapore,1
p_49a4220cc302d5ac,2,#SGUnitedTraineeships - Junior Data Scientist Traineeship,TOLUNA HONG KONG LIMITED SINGAPORE BRANCH,Outram,1
p_e6f0962e226c0de4,2,"Associate Scientist, Product Research & Product Design, Baby...",Procter & Gamble,Singapore,1
p_a0600d7ab9570d4b,2,"Scientist, Analytical Services - Protein Characterization",Lonza,Tuas,1
p_cc8868de77196fc0,2,RESEARCH SCIENTIST,YSQ INTERNATIONAL PTE. LTD.,Tiong Bahru Estate,1
p_c054b95be89bae62,2,Data Scientist (Analytics),SNAPHUNT PTE. LTD.,Toa Payoh,1
p_d451ddc6727f6960,2,Data Analyst (9 Months),AXA Group Operations Malaysia Sdn Bhd,Singapore,1
p_734c7c617336e0ac,2,Client Program Partner,HUGE.SG PTE. LTD.,Outram,1
p_c6629447a1e5df86,2,Senior Data Scientist(VP),NEWBRIDGE ALLIANCE PTE. LTD.,Jurong Island,1
p_3a5ced5e766657f3,2,"Scientist III, Design Transfer",Thermo Fisher Scientific,Singapore,1
p_2193819b942a8d05,2,Data Scientist,Top20Talent,Singapore,1
p_bb39892b2e351e99,2,Data Scientist #SGUnitedJobs,AC P. COMPUTER TRAINING & CONSULTANCY PTE LTD,Ang Mo Kio,1
p_ea4838ada3dd6619,2,AI Scientist,Sciente International Pte Ltd,Singapore,1
p_42a91e52d155aa5f,2,Research Fellow,Nanyang Technological University,Singapore,1
p_3cb954edba1bb973,2,Sr Data Scientist,JABIL CIRCUIT (SINGAPORE) PTE. LTD.,Pasir Ris,1
p_7b679e44f38e0f66,2,Data Scientist - Language Solution,Shopee,Singapore,1
p_3e0a15b3a5b768d0,2,"Backend Software Engineer, Tiktok Global Ads",TikTok,Singapore,1
p_b9860f3e442fc307,2,Data Engineer (Capability Development),Government Technology Agency,Singapore,1
p_389981e501962666,2,Data Analyst,Singapore Customs,Singapore,1
p_dc63e7c7e3e90656,2,"Scientist II, Cell Biology - 2 year contract",Thermo Fisher Scientific,Singapore,1
p_f22946a23ba0c168,2,"Senior Scientist, Molecular Biology",Thermo Fisher Scientific,Singapore,1
p_f546737c30be6b26,2,Frontend Developer,Ongil,Singapore,1
p_5967ed63862718f1,2,Senior Research Scientist (Power System Distribution Network...,Nanyang Technological University,Singapore,1
p_adc96be568075869,2,Research Assistant (Field and Lab Coordinator),Nanyang Technological University,Singapore,1
p_2035a7b3f8e6e713,2,"Business Intelligence Analyst, International",GO-JEK,Singapore,1
p_1d9c40b65f3b0b0d,2,Research Internship / Master’s Thesis,TumCreate,Singapore,1
p_1b32b9b1ef685918,2,Scientist / Senior Scientist,National Parks Board,Hougang,1
p_7abbf00044bbd640,2,"(Senior) Scientist, Product Development",Tessa Therapeutics Pte Ltd,Singapore,1
p_6ffbcf46b79d8ae9,2,Data Engineering Manager,Facebook,Singapore,1
p_0d540f46d12a837b,2,"Senior R&D Scientist, Latex/Polymers (Surgical Gloves)",Volt,Singapore,1
p_0ecd7cd7d0cc1280,2,Scientist - Flow Cytometry,"Medpace, Inc.",Singapore,1
p_23b6c7a3c18ec5a1,2,Scientist R&D,CARDINAL HEALTH SINGAPORE 225 PTE. LTD.,Toa Payoh,1
p_c5d741beb83e6e2f,2,Data Scientist,Kelly Services Singapore,Singapore,1
p_aa627e7b298254fd,2,Data Scientist #SGUnitedJobs,JULIAN GREY CORPORATE ADVISORY PTE. LTD.,Outram,1
p_584da0931395bd1a,2,Senior Data Scientist,DFS VENTURE SINGAPORE (PTE) LIMITED,Bedok,1
p_5d1bf960080f348a,2,Software Engineer (Information),DSO National Laboratories,Singapore,1
p_b83b3e91f568284f,2,Research Staff,National Cancer Centre Singapore,Singapore,1
p_d978f164e3f904f5,2,Lead/Senior Data Scientist (Deliveries/Marketplace/Transport...,Grab Taxi,Singapore,1
p_28a0c015617bf02c,2,Data Analytics Lead,MTC Staffing Pte Ltd,Singapore,1
p_42785e8c09f35a02,2,"Manager / Senior Officer, Data Scientist, Personal Financial...",United Overseas Bank Limited,Singapore,1
p_8284bf19f042f9b8,2,"VP, Data Scientist, Data Management Office",United Overseas Bank Limited,Singapore,1
p_c62ec26dbcf62ec6,2,Sport Scientist (Strength & Conditioning and Data Analytics),SINGAPORE SPORTS SCHOOL LTD.,Singapore,1
p_6049bc0f35978294,2,"Principal Engineer, Machine Learning & Big Data",GO-JEK,Singapore,1
p_14c1bd028995a136,2,Data Scientist,ECHOL TECH PTE. LTD.,Geylang,1
p_079b097102e00a5a,2,Principal Research Scientist (Digital Innovation),Nanyang Technological University,Singapore,1
p_06403f4ff1a93da7,2,Data Analyst / Data Scientist,COLD STORAGE SINGAPORE (1983) PTE LTD,Pasir Ris,1
p_22400440c06b41a5,2,NGS Data Scientist,Randstad,Singapore,1
p_250aa675bdbf9a44,2,Principal Investigator / Junior Principal Investigator,NATIONAL DENTAL CENTRE OF SINGAPORE PTE. LTD.,Tiong Bahru Estate,1
p_79073ee1f3dcf92c,2,"Senior Data Scientist, Advanced Analytics",THE GREAT EASTERN LIFE ASSURANCE COMPANY LIMITED,Outram,1
p_8837efa57cc9e597,2,Data Scientist ( Machine Learning ),Randstad,Singapore,1
p_d419fa60c1bc2005,2,Data Scientist - Empauwer Project,X0PA AI PTE. LTD.,Clementi,1
p_007b8543c1a42dd7,2,Data Visualisation Analyst,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATI...,Clementi,1
p_3beca0a7197b6c0a,2,#WSIP #SGUnitedJobs Senior Data Scientist / Data Scientist /...,Inland Revenue Authority of Singapore,Singapore,1
p_15e8d2b8e08b503c,2,"Scientist II, Systems Integration",Thermo Fisher Scientific,Singapore,1
p_223a7f356a0fe1ee,2,AsPac Originator,bp,Singapore,1
p_42780d2ae168b13a,2,Gopalakrishnan - NTU Presidential Postdoctoral Fellow,Nanyang Technological University,Singapore,1
p_093efd369e928767,2,Analytical Scientist #SGUnitedJobs,LONZA BIOLOGICS TUAS PTE. LTD.,Jurong Island,1
p_987047342785b88d,2,Research Associate,Illumina,Woodlands,1
p_cc168b9da6fc6d84,2,DSI Instructor,General Assembly,Singapore,1
p_dcf69582f6527e3f,2,Data Engineer,Singtel,Singapore,1
p_b00c5f32119156b5,2,"Intern, Fab 10 ADTS PEE (Diffusion)",Micron,Singapore,1
p_3185bd8f627cd88f,2,Senior Research Scientist in Science of Learning (OER) [NIE],Nanyang Technological University,Singapore,1
p_f16502f9c29a9067,2,Digital Forensic Analyst,P'nnacle Pte Ltd,Singapore,1
p_6ebb5a440a9a3d04,2,"Senior Data Engineer, Hadoop and Spark",Singtel,Singapore,1
p_3701fadca984e35c,2,Product specialist - AI and Biometrics,MasterCard,Singapore,1
p_90834f60b423901b,2,Experienced Innovation Consultant,Siemens Pte Ltd,Central Singapore,1
p_ce4adf5bd1e375d3,2,Economist (Data Analytics),Ministry of Trade and Industry,Singapore,1
p_4797be2395ae1f61,2,"Product Verification Specialist, R&D",People Profilers Pte Ltd,Singapore,1
p_f88ad008ca753791,2,Head of Analytics & Data (SVP/VP),2020 PTE. LTD.,Orchard,1
p_5f346842ebe588da,2,"Scientist, Analytical Services - Protein Characterization #S...",LONZA BIOLOGICS TUAS PTE. LTD.,Jurong Island,1
p_ef497d687102ef79,2,Junior Data Visualization Analyst,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATI...,Clementi,1
p_5f218ed264ffa7eb,2,"Research Associate, Data Science",Singapore Management University,Singapore,1
p_9627c53ff2c5a295,2,"Intern, Council Development",GLG,Singapore,1
p_3c92a7f94f37c567,2,Data Scientist (Retail),ENVOY SEARCH PARTNERS PTE. LIMITED,Singapore,1
p_3b559c6a7df1eaa2,2,Business Consultant,LYNX ANALYTICS PTE. LTD.,Clementi,1
p_5f4923421346b919,2,Sustainability Science Regional Lead (International Markets),Microsoft,Singapore,1
p_9a81baaaf9bafcb1,2,Platform Data Engineer,STAFFONDEMAND PTE. LTD.,Outram,1
p_d126348b24aa3820,2,Research Associate,Orion Consulting Pte Ltd,Singapore,1
p_4a5f9043a1899089,2,Data Analyst,Quant Asset Management Firm,Singapore,1
p_4b63bcea7a391ca3,2,Scientist,INVIVOCUE PTE. LTD.,Clementi,1
