,Job ID,Job Title Index,Job Title,Company Name,Company Location
222,p_2a8cbe3d167657bc,1,Data Analyst,Omni Federal,"Fairfax, VA"
223,p_94616cf7d21895fe,1,Data Analyst,Riya Software Consulting,"Atlanta, GA"
224,p_01e7a8e7f4298a66,1,Data Analyst,Green Dot Corporation,California
225,p_de2fd600b3a64eaa,1,Data Analyst,GBG,"Redwood City, CA 94063"
226,p_ae85741629e79158,1,"Associate Data Analyst, Customer Experience and Strategy",Criteo,"Boston, MA 02109 (Haymarket area)"
227,p_5878231ad1d2f7d1,1,Data Analyst II,Emory,"Atlanta, GA 30322"
228,p_9955f9bedbf77bc3,1,Data Analyst Assistant,Force America,"Milwaukee, WI"
229,p_5ffcd4b50521a6b7,1,Clinical Business/Data Analyst,NYC Health + Hospitals,"Queens, NY 11373"
230,p_4ce15b630a7713fb,1,Data Analyst I,Cintas,"Mason, OH 45040"
231,p_37a41acbcf9dd12b,1,Marketing Data Analyst,Mailbird,Remote
232,p_6d432446424a9ee3,1,DATA ANALYST,Midan Marketing,"Chicago, IL 60642 (Bucktown area)"
233,p_2a8cbe3d167657bc,1,Data Analyst,Omni Federal,"Fairfax, VA"
234,p_94616cf7d21895fe,1,Data Analyst,Riya Software Consulting,"Atlanta, GA"
235,p_01e7a8e7f4298a66,1,Data Analyst,Green Dot Corporation,California
236,p_de2fd600b3a64eaa,1,Data Analyst,GBG,"Redwood City, CA 94063"
237,p_ae85741629e79158,1,"Associate Data Analyst, Customer Experience and Strategy",Criteo,"Boston, MA 02109 (Haymarket area)"
238,p_5878231ad1d2f7d1,1,Data Analyst II,Emory,"Atlanta, GA 30322"
239,p_c2238ced0426f8ea,1,Senior Games Data Analyst,Red Games Co.,"Salt Lake City, UT 84111 (Central City area)"
240,p_db983c906cdc8d78,1,Junior Data Analyst,"LockerDome, Inc.","St. Louis, MO 63103"
241,p_41dc659cf15be440,1,Statistical Data Analyst,University of South Florida,"Tampa, FL 33620 (Terrace Park area)"
242,p_f390ce7b280e979c,1,Data Analyst,Validant,"Rockville, MD 20850"
243,pj_b60bfa15c85c8418,1,Data Analyst,Pinnacle Partners,"Indianapolis, IN 46240 (Keystone at the Crossing area)"
