,Job ID,Job Title Index,Job Title,Company Name,Company Location
106,p_b459541cb1b9d49f,1,Research Analyst - Financials,Janus Henderson,Singapore
107,p_d330c7c0f87dfff3,1,Econometric Data Analyst,Manpower,Singapore
108,p_64ad7061d5c16dc8,1,"Analyst, Operations",SHOPEE SINGAPORE PRIVATE LIMITED,Clementi
109,p_a7205be97200abc9,1,Associate Analyst - Revenue Optimization,Marina Bay Sands,Singapore
110,p_389981e501962666,1,Data Analyst,Singapore Customs,Singapore
111,p_9c6d4cf865ef7da5,1,Senior Malware Analyst,ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.,Toa Payoh
112,p_1e2930bc04d31827,1,Techno-Functional Business Analyst (Data Management),Mantu,Singapore
113,p_dd02505add7c031c,1,Business Analyst,OCBC Bank,Singapore
114,p_16bfc2ae1a628d43,1,"Financial Analyst, Media Incentives",Google,Singapore
115,p_ac0bdc6bfb719cd8,1,Data Engineer (Capability Development),GVT Government Technology Agency (GovTech),Singapore
116,p_4be3c710e7cf1f33,1,Associate Cybersecurity Analyst,Visa,Singapore
117,p_d779c8ae51cb2a48,1,"Forensic, Cyber Incident Response & Cyber Forensics Investig...",KPMG,Singapore
118,p_b5c801b852e69cee,1,"Executive, Data & Insights #SGUnitedTraineeship #SGUP",CapitaLand Limited,Singapore
119,p_0e22bf6291a27074,1,Business Program Manager,Microsoft,Singapore
120,p_418b1ce8db98cc1d,1,Data Warehouse System Analyst,OCBC Bank,Singapore
121,p_c36c019a8b0e31de,1,Senior/ Data Analyst (C4) - Contract,SingHealth Community Hospitals,Singapore
122,p_8388729e5d4c0f72,1,"Trainee, Research Data Analyst [#SGUnitedTraineeships]",Nanyang Technological University,Singapore
123,p_97012ee440b7a36f,1,Commodity Risk Analyst,bp,Singapore
124,p_314fc8e97caedd68,1,Digital Business Analyst - Data Management and Analytics,GVT Government Technology Agency (GovTech),Singapore
125,p_fed923b5cb552f48,1,Corporate - Firmwide Data Management - Reference Data Operat...,"JPMorgan Chase Bank, N.A.",Singapore
126,p_2380eaa75b617405,1,"Senior Analyst, Data Science (Value Driven Analytics Researc...",SingHealth Community Hospitals,Singapore
127,p_957a587f61d765e4,1,People Analyst,GVT Government Technology Agency (GovTech),Singapore
128,p_84e93b552e4ce3d1,1,"Revenue Analyst, MoPub",Twitter,Singapore
129,p_cf619b7d7dbe7872,1,6-months Junior Data Analyst,GMP Group,Singapore
130,p_0f447274f4026f6d,1,Senior Data Analyst,Cargill Asia Pacific Holdings Pte Ltd,Singapore
131,p_3cbe7c38b3d980b8,1,Data Manager,Cargill,Singapore
132,p_c94a3a1927f657d6,1,EPIC Application Analyst,Accenture,Singapore
