timestamp,jobID,job,company,attempted,result
2020-09-18 13:31:02.705149,2165190449,Data Engineer (Data Integration),Aegon Seguros,True,False
2020-09-18 13:31:28.617283,2011704341,Data Engineer,DOCOMO Digital,True,True
2020-09-18 13:33:05.063324,2022325025,Information Technology Business Analyst,Net Talent,False,False
2020-09-18 13:33:20.731856,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-18 13:33:36.027465,2011244008,Senior Data Analyst (FTTH Telco),Arca.,False,False
2020-09-18 13:33:51.973782,1680662672,Junior Insurance Business Analyst/Actuary (M/F) Insurance Software Industry - Madrid,msg life Iberia,False,False
2020-09-18 13:34:07.987543,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-18 13:34:23.919841,2150626162,APPLICATION: ANALISTA DE DATOS JUNIOR,Implemental Systems,False,False
2020-09-18 13:34:39.625792,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-18 13:37:14.788674,1734618496,Python Developer,Telespazio Ibérica,False,False
2020-09-18 13:37:30.532744,2002165349,Programador Python,Innova-tsn,False,False
2020-09-18 13:37:46.019620,2011648007,BI DEVELOPER,IECISA,False,False
2020-09-18 13:38:01.824438,1881484391,Data Engineer,Empathy.co,False,False
2020-09-18 13:38:27.893507,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,True,True
2020-09-18 13:38:43.743474,2150626162,APPLICATION: ANALISTA DE DATOS JUNIOR,Implemental Systems,False,False
2020-09-18 13:38:59.808474,2011703320,Python Developer - Django,Mr. Milú,False,False
2020-09-18 13:40:37.274803,2022325025,Information Technology Business Analyst,Net Talent,False,False
2020-09-18 13:40:52.977156,1909875266,"Director, Solution Consulting",Pegasystems,False,False
2020-09-18 13:41:09.097117,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-18 13:41:24.604644,1680662672,Junior Insurance Business Analyst/Actuary (M/F) Insurance Software Industry - Madrid,msg life Iberia,False,False
2020-09-18 13:41:40.297122,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-18 13:41:57.059863,2150626162,APPLICATION: ANALISTA DE DATOS JUNIOR,Implemental Systems,False,False
2020-09-18 13:42:12.925132,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-18 13:43:48.324497,2023915044,Data Scientist,Endesa,False,False
2020-09-18 13:44:03.680377,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-18 13:44:18.849817,2011137934,DATA ENGINEER SPARK + HADOOP,SICPA,False,False
2020-09-18 13:44:33.900298,2011328014,Technical Architect,Savana Médica,False,False
2020-09-18 13:44:49.309951,2023883345,Data Science / Big Data,Agile Talent Spain,False,False
2020-09-18 13:45:04.700870,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-18 13:46:41.418548,2011318342,Software Engineer,Randstad España,False,False
2020-09-18 13:46:57.624248,1881484391,Data Engineer,Empathy.co,False,False
2020-09-18 13:47:13.400854,2011137934,DATA ENGINEER SPARK + HADOOP,SICPA,False,False
2020-09-18 13:47:29.707396,2011328014,Technical Architect,Savana Médica,False,False
2020-09-18 13:47:46.058545,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-19 13:05:22.006728,2023915044,Data Scientist,Endesa,False,False
2020-09-19 13:05:37.745373,2002165349,Programador Python,Innova-tsn,False,False
2020-09-19 13:06:07.823616,2019556390,Full Stack Developer,Webmefy - Shopify plus consultant,True,False
2020-09-19 13:06:23.524582,2024570635,Ingeniero de Software Embebido C/C++,Novabase,False,False
2020-09-19 13:06:41.513363,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-19 13:07:00.925217,2011703320,Python Developer - Django,Mr. Milú,False,False
2020-09-19 13:07:17.235403,2023884093,Desarrollador de Python,ALTEN,False,False
2020-09-19 13:08:56.936719,1998149634,Data Analytics / Data Scientist,Evolutio Empowering the cloud,False,False
2020-09-19 13:09:12.669525,2023915044,Data Scientist,Endesa,False,False
2020-09-19 13:09:48.093121,2150497607,Head of Data Science,Omnidoctor,True,False
2020-09-19 13:10:03.915605,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-19 13:10:21.403775,2011545333,Data Engineer,Business & Decision,False,False
2020-09-19 13:12:01.738682,2023915044,Data Scientist,Endesa,False,False
2020-09-19 13:12:17.747422,2011328014,Technical Architect,Savana Médica,False,False
2020-09-19 13:12:33.605013,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-19 13:13:03.836325,1483138739,1) [Blockchain] Frontend Software Engineer,iobuilders,True,False
2020-09-19 13:13:29.581654,2025049428,Senior Data Engineer,Aplazame,True,True
2020-09-19 13:13:44.699670,2011545333,Data Engineer,Business & Decision,False,False
2020-09-19 13:14:03.373329,2011704341,Data Engineer,DOCOMO Digital,False,False
2020-09-19 13:15:43.093715,2022325025,Information Technology Business Analyst,Net Talent,False,False
2020-09-19 13:16:22.150252,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-19 13:16:37.016742,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-19 13:16:53.319529,1680662672,Junior Insurance Business Analyst/Actuary (M/F) Insurance Software Industry - Madrid,msg life Iberia,False,False
2020-09-19 13:17:23.926053,2011631796,BUSINESS ANALYST,Axactor Spain,True,False
2020-09-19 13:17:42.910224,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-19 13:17:58.919913,2011706044,Banking Technical Lead,SoYou_Bankia,False,False
2020-09-19 13:19:58.590638,2150497607,Head of Data Science,Omnidoctor,True,False
2020-09-19 13:20:14.574275,2150330727,Power BI Consultant,Bluetab Solutions,False,False
2020-09-19 13:20:44.329160,1862699758,Data Engineer y Experto BI,Ad Maiorem Consulting,True,True
2020-09-19 13:21:09.432251,2011641906,Business Intelligence Team Lead,Strategy Big Data,True,True
2020-09-19 13:21:25.158327,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-19 13:21:47.081850,2012647515,Business Intelligence Consultant,Visualitics,False,False
2020-09-19 13:22:15.612934,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,True,False
2020-09-20 19:24:09.245430,1734618496,Python Developer,Telespazio Ibérica,False,False
2020-09-20 19:24:34.946460,1874206761,DevOps Engineer,Empathy.co,True,True
2020-09-20 19:24:49.305843,2024570635,Ingeniero de Software Embebido C/C++,Novabase,False,False
2020-09-20 19:25:04.583266,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-20 19:25:20.277056,2011703320,Python Developer - Django,Mr. Milú,False,False
2020-09-20 19:26:57.660464,2023915044,Data Scientist,Endesa,False,False
2020-09-20 19:27:12.548015,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-20 19:27:27.643979,2011328014,Technical Architect,Savana Médica,False,False
2020-09-20 19:28:00.416629,2023816565,Microsoft Dynamics 365 Cloud CRM solution expert,Gracia101 Talent Solutions,True,True
2020-09-20 19:28:15.551673,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-20 19:30:09.301101,2011326656,Front End Software Engineer,atSistemas,True,False
2020-09-20 19:30:33.629754,2150568609,System Engineer Cloud,IZERTIS,True,True
2020-09-20 19:30:48.526039,2023915044,Data Scientist,Endesa,False,False
2020-09-20 19:31:03.849561,2011328014,Technical Architect,Savana Médica,False,False
2020-09-20 19:31:18.775042,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-20 19:31:33.652105,2011545333,Data Engineer,Business & Decision,False,False
2020-09-20 19:33:20.683811,2011326852,Cloud Architect - Google,DXC Technology,True,True
2020-09-20 19:33:35.944344,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-20 19:33:51.636915,2012647515,Business Intelligence Consultant,Visualitics,False,False
2020-09-20 19:34:06.617886,2011134365,Business Intelligence Analyst,JUST EAT,False,False
2020-09-20 19:34:33.885479,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,True,False
2020-09-20 19:34:49.223250,2004842911,Business Intelligence & JS developer (100% remote),UST Global España,False,False
2020-09-20 19:36:26.132344,2022325025,Information Technology Business Analyst,Net Talent,False,False
2020-09-20 19:36:51.911547,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-20 19:37:07.119054,2016947813,Big Data Analyst,Claire Joster,False,False
2020-09-20 19:37:22.201950,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-20 19:37:37.256840,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-20 19:38:07.667167,2011631796,BUSINESS ANALYST,Axactor Spain,True,False
2020-09-20 19:38:23.350281,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-21 13:12:07.527550,1998149634,Data Analytics / Data Scientist,Evolutio Empowering the cloud,False,False
2020-09-21 13:12:35.916489,1996917449,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-21 13:12:51.303049,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-21 13:13:06.500603,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-21 13:13:21.724589,2011545333,Data Engineer,Business & Decision,False,False
2020-09-21 13:13:37.061170,2010892918,Consultor Data Science,May Business Consulting,False,False
2020-09-21 13:15:14.928749,2022325025,Information Technology Business Analyst,Net Talent,False,False
2020-09-21 13:15:29.645603,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-21 13:15:45.049657,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-21 13:16:13.711783,2011631796,BUSINESS ANALYST,Axactor Spain,True,False
2020-09-21 13:16:28.717190,2150794901,APPLICATION: ANALISTA DE DATOS JUNIOR,Implemental Systems,False,False
2020-09-21 13:16:44.235881,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-21 13:16:59.333577,2023939611,Multi-channel Marketing Business Analyst,Orbis Consultants,False,False
2020-09-21 13:18:34.934613,2023915044,Data Scientist,Endesa,False,False
2020-09-21 13:18:50.080919,2011328014,Technical Architect,Savana Médica,False,False
2020-09-21 13:19:05.512886,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-21 13:19:32.745912,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-21 13:19:48.200486,2025049428,Senior Data Engineer,Aplazame,False,False
2020-09-21 13:20:03.591548,2011704341,Data Engineer,DOCOMO Digital,False,False
2020-09-21 13:21:41.158999,2011326852,Cloud Architect - Google,DXC Technology,False,False
2020-09-21 13:21:56.587523,2011445130,Data Engineer,SoYou_Bankia,False,False
2020-09-21 13:22:11.762595,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-21 13:22:27.564719,2012647515,Business Intelligence Consultant,Visualitics,False,False
2020-09-21 13:22:54.426013,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,True,False
2020-09-21 13:23:19.367810,2025206623,Desarrollador de app,Grupo Crit,True,True
2020-09-21 13:24:56.997928,1734618496,Python Developer,Telespazio Ibérica,False,False
2020-09-21 13:25:12.204619,2023915044,Data Scientist,Endesa,False,False
2020-09-21 13:25:27.356866,1958222087,Full Stack - Front (Python),Strategy Big Data,False,False
2020-09-21 13:25:42.685030,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-21 13:25:57.909357,2150794901,APPLICATION: ANALISTA DE DATOS JUNIOR,Implemental Systems,False,False
2020-09-21 13:26:13.348356,2011703320,Python Developer - Django,Mr. Milú,False,False
2020-09-21 13:26:28.854158,2023884093,Desarrollador de Python,ALTEN,False,False
2020-09-22 12:58:27.660387,2023915044,Data Scientist,Endesa,False,False
2020-09-22 13:10:18.042980,1734618496,Python Developer,Telespazio Ibérica,False,False
2020-09-22 13:10:33.835750,2151050529,Python Developer,Sngular,False,False
2020-09-22 13:10:49.537473,1958222087,Full Stack - Front (Python),Strategy Big Data,False,False
2020-09-22 13:11:05.271000,2024570635,Ingeniero de Software Embebido C/C++,Novabase,False,False
2020-09-22 13:11:20.894778,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-22 13:11:34.655615,2023884093,Desarrollador de Python,ALTEN,False,False
2020-09-22 13:14:50.416878,2011773761,Analista de Datos BI,Randstad España,True,True
2020-09-22 13:15:16.999680,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-22 13:15:33.610559,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-22 13:16:06.230700,2170545204,Data Analyst,Cefetra Ibérica,True,True
2020-09-22 13:16:37.494864,2011631796,BUSINESS ANALYST,Axactor Spain,True,False
2020-09-22 13:16:53.691620,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-22 13:17:09.274184,2011706044,Banking Technical Lead,SoYou_Bankia,False,False
2020-09-22 13:18:51.008229,1734618496,Python Developer,Telespazio Ibérica,False,False
2020-09-22 13:19:07.148199,2151050529,Python Developer,Sngular,False,False
2020-09-22 13:19:22.437324,1958222087,Full Stack - Front (Python),Strategy Big Data,False,False
2020-09-22 13:19:38.413310,2024570635,Ingeniero de Software Embebido C/C++,Novabase,False,False
2020-09-22 13:19:54.194411,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-22 13:20:10.954725,2023884093,Desarrollador de Python,ALTEN,False,False
2020-09-22 13:22:02.625743,1989064235,Staff Software Engineer - Data Engineering,Credijusto.com,True,False
2020-09-23 13:20:52.720872,1990005987,Software Engineer - Continuous Integration,Devoteam,True,False
2020-09-23 13:21:10.456225,2011328014,Technical Architect,Savana Médica,False,False
2020-09-23 13:21:44.350245,2149648977,Software Engineer (Remote),Alooba,True,True
2020-09-23 13:21:59.611610,2011545333,Data Engineer,Business & Decision,False,False
2020-09-23 13:22:15.847533,2011704341,Data Engineer,DOCOMO Digital,False,False
2020-09-23 13:22:40.824223,2011634714,Software Engineer (Spring),Hortor Limited,True,True
2020-09-23 13:24:53.908311,2010905639,ETL Developer,SGS,True,True
2020-09-23 13:25:19.758071,2171681352,Arquitecto de datos,EVO Banco,True,True
2020-09-23 13:25:44.573918,2150705548,DataStage Consultant,Altran,True,True
2020-09-23 13:26:00.240757,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-23 13:26:15.904430,2012647515,Business Intelligence Consultant,Visualitics,False,False
2020-09-23 13:26:44.239587,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,True,False
2020-09-23 13:28:23.265081,2011773761,Analista de Datos BI,Randstad España,False,False
2020-09-23 13:28:38.793003,2011268679,Business Analyst - Behaviour Driven Development (BDD),everis,False,False
2020-09-23 13:28:54.515555,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-23 13:29:30.035428,2011631796,BUSINESS ANALYST,Axactor Spain,True,True
2020-09-23 13:29:46.238074,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-23 13:30:03.694417,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-23 13:30:29.090486,2025102267,Elearning specialist & Learning Data Analyst -ID: 20000A1X,Prosegur,True,True
2020-09-23 13:32:08.743281,2011773761,Analista de Datos BI,Randstad España,False,False
2020-09-23 13:32:24.230306,2150330727,Power BI Consultant,Bluetab Solutions,False,False
2020-09-23 13:32:40.218276,2170576530,Business&Strategy Senior Consultant (Servicios Financieros),Minsait,False,False
2020-09-23 13:32:55.952930,2011641906,Business Intelligence Team Lead,Strategy Big Data,False,False
2020-09-23 13:33:12.486625,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-23 13:33:42.005271,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,True,False
2020-09-23 13:35:22.690762,2151050529,Python Developer,Sngular,False,False
2020-09-23 13:35:39.009359,2023915044,Data Scientist,Endesa,False,False
2020-09-23 13:35:55.314078,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-23 13:36:10.865145,2011703320,Python Developer - Django,Mr. Milú,False,False
2020-09-23 13:36:27.534043,2023884093,Desarrollador de Python,ALTEN,False,False
2020-09-23 13:38:15.575719,2151057146,Big Data Engineer,Bluetab Solutions,True,True
2020-09-23 13:38:30.327761,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-23 13:38:45.590492,2011328014,Technical Architect,Savana Médica,False,False
2020-09-23 13:39:12.742339,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-23 13:39:38.704875,2150448658,Data Engineer,Majorel Spain Job,True,True
2020-09-23 13:39:53.744774,2010892918,Consultor Data Science,May Business Consulting,False,False
2020-09-23 13:40:08.782732,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-24 13:35:12.591522,1993609927,Software Engineer in Test,Nexthink,True,True
2020-09-24 13:35:28.613716,1989064235,Staff Software Engineer - Data Engineering,Credijusto.com,False,False
2020-09-24 13:35:44.352592,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-24 13:36:11.785083,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-24 13:36:27.101176,2011545333,Data Engineer,Business & Decision,False,False
2020-09-24 13:36:57.136441,2150622875,Data Engineer,Datatonic,True,False
2020-09-24 13:38:46.774921,2011522595,Consultor/a Senior BI,Prodware,True,True
2020-09-24 13:39:11.358175,2011249221,Consultor Senior Powercenter,Business & Decision,True,True
2020-09-24 13:39:26.606778,2150330727,Power BI Consultant,Bluetab Solutions,False,False
2020-09-24 13:39:41.744985,2170576530,Business&Strategy Senior Consultant (Servicios Financieros),Minsait,False,False
2020-09-24 13:39:57.497183,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-24 13:40:13.153818,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-24 13:41:51.203552,2025285858,Data Analyst,Keepler Data Tech,False,False
2020-09-24 13:42:06.358519,2011249221,Consultor Senior Powercenter,Business & Decision,False,False
2020-09-24 13:42:22.420114,2010905639,ETL Developer,SGS,False,False
2020-09-24 13:42:37.616136,2171681352,Arquitecto de datos,EVO Banco,False,False
2020-09-24 13:43:08.271046,2151061551,Enterprise Data Architect,Beam Suntory,True,False
2020-09-24 13:43:38.353496,2150622875,Data Engineer,Datatonic,True,False
2020-09-24 13:43:53.290415,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-24 13:45:31.012430,2151050529,Python Developer,Sngular,False,False
2020-09-24 13:45:57.102553,2151071825,Full stack,"CDS, a Hewlett Packard Enterprise company",True,True
2020-09-24 13:46:12.360953,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-24 13:46:36.926817,2025281911,Junior Backend Developer,reclamador,True,True
2020-09-24 13:46:52.034310,2170764797,Ingeniero técnico de datos /Data Scientist. Spark y Python,Ciber Spain,False,False
2020-09-24 13:47:16.902676,2171597663,Ingeniero de Software Embebido C/C++ y aplicaciones de escritorio,Novabase,True,True
2020-09-24 13:48:55.476190,2023915044,Data Scientist,Endesa,False,False
2020-09-24 13:49:29.744955,2150497607,Head of Data Science,Omnidoctor,True,True
2020-09-24 13:49:44.841117,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-24 13:50:00.191247,2011328014,Technical Architect,Savana Médica,False,False
2020-09-24 13:50:28.127567,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-24 13:50:43.256203,2011330357,Data Engineer Azure (100% telecommuting),UST Global España,False,False
2020-09-24 13:52:32.673523,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-24 13:52:47.508261,2011363922,Data Analyst German Speaker,IQVIA,False,False
2020-09-24 13:53:12.841423,2006326354,"Senior Fullstack developer (Ruby, Node.js, +react)",Randstad,True,True
2020-09-24 13:53:28.407503,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-24 13:53:43.480653,2011631796,BUSINESS ANALYST,Axactor Spain,False,False
2020-09-24 13:53:58.835975,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-24 13:54:14.204287,1830546940,Digital Analyst. Adobe Analytics / Google Analytics,everis,False,False
2020-09-25 13:32:43.197583,2151055520,Jefe/a de Proyecto BI PowerCenter,Gfi España,False,False
2020-09-25 13:32:57.420765,1953168162,BI Developer,OSP – Otto Group Solution Provider,False,False
2020-09-25 13:33:11.343080,2010905639,ETL Developer,SGS,False,False
2020-09-25 13:33:25.419330,2171681352,Arquitecto de datos,EVO Banco,False,False
2020-09-25 13:33:39.109867,2151269129,Consultor ETL/BI_PowerCenter,NEORIS,False,False
2020-09-25 13:34:06.912942,2150622875,Data Engineer,Datatonic,True,False
2020-09-25 13:34:20.490020,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-25 13:36:03.491748,2172760481,Big Data Cloudera System Engineer,PUE,True,True
2020-09-25 13:36:17.742407,1989064235,Staff Software Engineer - Data Engineering,Credijusto.com,False,False
2020-09-25 13:43:15.556313,2172760481,Big Data Cloudera System Engineer,PUE,False,False
2020-09-25 13:43:29.793136,1989064235,Staff Software Engineer - Data Engineering,Credijusto.com,False,False
2020-09-25 13:46:16.651776,2025276865,DevOps Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-25 13:46:30.886570,2151050529,Python Developer,Sngular,False,False
2020-09-25 13:46:44.658922,2023877325,DevOps Cloud Engineer,Hiberus Tecnología,False,False
2020-09-25 13:46:58.888764,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-25 13:47:28.388451,2150622875,Data Engineer,Datatonic,True,False
2020-09-25 13:49:00.889865,2025285858,Data Analyst,Keepler Data Tech,False,False
2020-09-25 13:49:26.184103,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-25 13:49:39.796442,2016947813,Big Data Analyst,Claire Joster,False,False
2020-09-25 13:49:53.985952,2174278923,Business Analyst,Fintonic,False,False
2020-09-25 13:50:08.410431,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-25 13:50:32.333086,2173221016,Lending Business Analyst,duonet,True,True
2020-09-25 13:50:46.057142,2173298905,Analista de Datos - Zity,Ferrovial,False,False
2020-09-25 13:52:18.552410,2151055520,Jefe/a de Proyecto BI PowerCenter,Gfi España,False,False
2020-09-25 13:52:32.401276,1953168162,BI Developer,OSP – Otto Group Solution Provider,False,False
2020-09-25 13:52:46.329570,2171681352,Arquitecto de datos,EVO Banco,False,False
2020-09-25 13:53:00.156393,2151269129,Consultor ETL/BI_PowerCenter,NEORIS,False,False
2020-09-25 13:53:13.673428,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-25 13:53:41.797605,2150622875,Data Engineer,Datatonic,True,False
2020-09-25 13:53:55.513715,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-25 13:55:40.213464,2151153419,Senior Data Scientist,Innova-tsn,True,True
2020-09-25 13:56:08.398135,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-25 13:56:22.873929,2011545333,Data Engineer,Business & Decision,False,False
2020-09-25 13:56:38.132343,1912377274,EXPERTO EN SNOWFLAKE,FDS a DXC Technology Company,False,False
2020-09-25 13:57:06.910323,2150622875,Data Engineer,Datatonic,True,False
2020-09-25 13:58:42.562149,2151055520,Jefe/a de Proyecto BI PowerCenter,Gfi España,False,False
2020-09-25 13:58:56.771269,1953168162,BI Developer,OSP – Otto Group Solution Provider,False,False
2020-09-25 13:59:11.674611,2150330727,Power BI Consultant,Bluetab Solutions,False,False
2020-09-25 13:59:26.492508,2170576530,Business&Strategy Senior Consultant (Servicios Financieros),Minsait,False,False
2020-09-25 13:59:40.878197,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-25 14:00:11.825239,2151273785,Business Intelligence Director,JUST EAT,True,True
2020-09-25 14:00:26.553281,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-25 14:02:03.632726,2172760481,Big Data Cloudera System Engineer,PUE,False,False
2020-09-25 14:02:18.976360,1989064235,Staff Software Engineer - Data Engineering,Credijusto.com,False,False
2020-09-25 14:02:34.141155,2011690385,Data Architect & Data Engineer,Grupo Ontwice,False,False
2020-09-25 14:03:01.646605,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-25 14:03:16.531978,2011545333,Data Engineer,Business & Decision,False,False
2020-09-25 14:03:46.267770,2150622875,Data Engineer,Datatonic,True,False
2020-09-25 14:04:19.279510,2151272862,Software Engineer Manager,ING España&Portugal,True,True
2020-09-26 18:44:04.973697,1991162242,Desarrollador Big Data,FDS a DXC Technology Company,True,True
2020-09-26 18:44:19.466653,2151153419,Senior Data Scientist,Innova-tsn,False,False
2020-09-26 18:44:33.205437,1809141101,Junior Technology Consultant,Minsait,False,False
2020-09-26 18:44:47.415374,2011328014,Technical Architect,Savana Médica,False,False
2020-09-26 18:45:15.910051,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-26 18:45:29.578726,2151282837,Data Scientist / Machine Learning,Capital Energy,False,False
2020-09-26 18:47:02.668545,2025285858,Data Analyst,Keepler Data Tech,False,False
2020-09-26 18:47:16.365599,2011249221,Consultor Senior Powercenter,Business & Decision,False,False
2020-09-26 18:47:30.556662,2010905639,ETL Developer,SGS,False,False
2020-09-26 18:47:59.052731,2151061551,Enterprise Data Architect,Beam Suntory,True,False
2020-09-26 18:48:27.506003,2150622875,Data Engineer,Datatonic,True,False
2020-09-26 18:48:43.837959,2151646046,Business Intelligence DataWarehouse,Ryanair - Europe's Favourite Airline,False,False
2020-09-26 18:50:26.883750,2150690825,Experto visión artificial / machine learning (Drones),everis,True,True
2020-09-26 18:50:56.407034,2174555178,Ingeniero de Datos Maestros,GRUPO SOLUTIO,True,True
2020-09-26 18:51:10.086155,2011328014,Technical Architect,Savana Médica,False,False
2020-09-26 18:51:24.025469,2151282837,Data Scientist / Machine Learning,Capital Energy,False,False
2020-09-26 18:51:38.535264,2174579993,Científico de datos,Entelgy,False,False
2020-09-26 18:52:05.855164,2150622875,Data Engineer,Datatonic,True,False
2020-09-26 18:52:19.598029,2171597663,Ingeniero de Software Embebido C/C++ y aplicaciones de escritorio,Novabase,False,False
2020-09-26 18:54:03.585284,2024633411,Data Analyst Sr. at Circus MAD,MediaMonks,True,False
2020-09-26 18:54:17.354507,2011286105,Data Analyst Customer Interaction,ING España&Portugal,False,False
2020-09-26 18:54:31.360703,2006326354,"Senior Fullstack developer (Ruby, Node.js, +react)",Randstad,False,False
2020-09-26 18:54:45.321866,2170545204,Data Analyst,Cefetra Ibérica,False,False
2020-09-26 18:54:59.198942,2173221016,Lending Business Analyst,duonet,False,False
2020-09-26 18:55:13.284659,2173298905,Analista de Datos - Zity,Ferrovial,False,False
2020-09-26 18:55:27.535243,2011706044,Banking Technical Lead,SoYou_Bankia,False,False
2020-09-26 18:56:59.516252,2011328014,Technical Architect,Savana Médica,False,False
2020-09-26 18:57:25.607906,1996438065,Data Engineer,Ryanair - Europe's Favourite Airline,True,False
2020-09-26 18:57:50.090092,2151283924,Data Streaming Engineer,Akka Technologies,True,True
2020-09-26 18:58:03.853258,2151282837,Data Scientist / Machine Learning,Capital Energy,False,False
2020-09-26 18:58:17.533240,2011545333,Data Engineer,Business & Decision,False,False
2020-09-26 18:58:47.001446,2150622875,Data Engineer,Datatonic,True,False
2020-09-26 18:59:11.347732,2150790878,C++ Software Engineer: Robotics & Automotive,eProsima,True,True
